id,title,search_word,condition,listing_type_id,category_id,domain_id,price,available_quantity,shipping.free_shipping,seller.id,seller.nickname,BRAND,GTIN,WEIGHT
MLA1677278752,Roku Premiere 3920 Estándar 4k Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,111574.91,1,True,60246795,MAURICOMPUTACION,Roku,829610002941,37 g
MLA1413418660,Roku Express 3960 Estándar Full Hd Streaming Youtube Netflix,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,58999.0,1,True,52270943,TECNEC.,Roku,,
MLA1512904464,Roku Express 4k+ 3941rw Full Hd Hdr Disney+ Wifi Control Voz,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,103679.0,1,True,167338436,NOVAINFOEXPRESS,Roku,,0.045 kg
MLA1853080850,Roku Le 3930s4 Estándar Full Hd 32mb Streaming ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,60495.0,1,True,541665065,ELECTRONICS BELL,Roku,,1 kg
MLA1369156165,Roku Express 3960 Estándar Full Hd Streaming Youtube Netflix,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,75198.0,1,True,250121682,VIER TECH,Roku,,
MLA1389241696,Roku Le 3930s4 Full Hd Youtube Netflix Media Streaming ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,60499.0,1,True,579983671,IWANT..,Roku,829610004730,
MLA1413592478,Roku Express 3960 Estándar Full Hd Streaming Youtube Netflix,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,58999.0,1,True,579983671,IWANT..,Roku,,
MLA1811028314,Roku Express 3960r Streaming Convertidor Tv Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,89990.0,1,True,84504653,OMINAISTORE,Roku,,31 g
MLA1438135283,Roku Express 3960r Smart Tv Full Hd Hdmi Wifi Disney Netflix,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,63999.0,1,True,468132407,DEPOT MONSERRAT,Roku,,31 g
MLA1366051841,Roku Premiere 3920 4k Hdr Control Remoto Streaming,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,69499.0,1,True,541665065,ELECTRONICS BELL,Roku,,
MLA1425704131,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,80599.0,500,True,541407353,ELECTRO WORLD2,Roku,,31 g
MLA1432340592,Roku Le 3930s4 Full Hd Youtube Netflix Media Streaming,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,60499.0,1,True,207527715,TECNEC S.A,Roku,,
MLA1439560625,Roku Le Hd Full Hd 3930s3 Dispositivo Para Streaming Control,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,104000.0,1,True,280803368,MEGA-HIPERCOMPUS,Roku,828100125481,1 kg
MLA1422230212,Roku Streaming Stick 4k Transmite 4k Hdr Dolby Vision Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,139995.0,1,True,84488765,AMOBLAMIENTOS 2001,Roku,,
MLA1804446520, Roku Premiere 4k Hd Streaming ,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,110000.0,1,True,354301541,TODOEMPAQUEFULL,Roku,,1 kg
MLA1373073624,Roku Express 3930 Full Hd 1080p C Control Netflix Disney Hbo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,69999.0,1,True,1002842391,FENIXCORP SRL,Roku,,31 g
MLA1418793851,Roku Hd 3932rd Estándar Color Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,80971.0,1,True,315125513,MAKKASAR,Roku,829610006284,
MLA1847819902,Convertidor Streaming Roku Express 3960 Fhd + Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,63999.0,50,True,234883070,VEXISHOP,Roku,,31 g
MLA1853953150,Roku Premiere 4k Convertidor Streaming Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,69499.0,1,True,1473628674,TIENDATECNOINGSRL,Roku,,37 g
MLA1427424821,Roku Le 3930s4 Full Hd 32mb Youtube Netflix Media Streaming,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,71899.0,1,True,221029166,NESTORTRIVISONNOSRLNESTORTR,Roku,,
MLA1384829333,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,77699.0,500,True,541407353,ELECTRO WORLD2,Roku,,31 g
MLA1114028605,Roku Premier Transmisión Hd 4k Hdr Streaming Netflix 3920rw,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,81499.0,1,True,701293922,TEG TECH,Roku,,0.037 kg
MLA1420910987,Roku Le 3930s4 Estandar Full Hd Con Control Remoto ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,69000.0,1,True,31934481,TENDEX,Roku,,
MLA735941139,Nuevo Roku Express Smart Tv Hdmi Netflix Youtube Streaming C/ Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,73128.97,1,True,9198894,COOL-TECH-,Roku,,31 g
MLA1345236717,Roku Express 3960r Smart Tv Full Hd Wifi Disney Netflix Hdmi,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,80899.0,1,True,167338436,NOVAINFOEXPRESS,Roku,,0.031 kg
MLA1424213627,Nuevo Roku Le Smart Tv Hdmi Netflix Streaming Remoto Disney+,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,74999.0,50,True,9198894,COOL-TECH-,Roku,,
MLA1835025124,Roku Express 3960rw Estándar Full Hd + Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,61799.0,1,True,1848533798,NORTHTECHNOLOGY,Roku,,31 g
MLA1427489653,Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,70199.0,1,True,187209293,NTINKSSANTINKSSA,Roku,,
MLA1522479222,Roku Express 3960 Full Hd Negro Netlix Disney Star Prime Yt,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99999.0,50,True,1002842391,FENIXCORP SRL,Roku,,31 g
MLA1384855341,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,77699.0,500,True,318494504,ELECTRO-WORLD GROUP,Roku,,31 g
MLA1766064270,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,80599.0,500,True,318494504,ELECTRO-WORLD GROUP,Roku,,31 g
MLA1439325301,Roku Express 3960 Estándar Full Hd Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,59000.0,50,True,1913943101,DIGITALSTOREROSARIO2,Roku,,31 g
MLA1860700646,Roku Express 3960 Estándar Full Hd Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,58400.0,1,True,727135143,DIGITALSTOREROS,Roku,,31 g
MLA1765986736,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,71399.0,500,True,318494504,ELECTRO-WORLD GROUP,Roku,,31 g
MLA1435697767,Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,75890.0,1,True,134401239,SOLO-INSUMOS BEGUI,Roku,,1 kg
MLA1332892669,Convertidor Smart Tv  Streaming Roku 3920rw Premiere 4k Ade,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,109999.0,1,True,340109223,ADEELECTRONIC.COM,Roku,014633379341,
MLA1436005965,Roku Streaming Stick 4k | Dispositivo De Streaming 4k/hdr/do,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,129999.0,1,True,209752538,KING KAROL,Roku,,0.1 kg
MLA1432226067,Roku Express 3960 Estándar Full Hd Con Control Remoto ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79999.0,1,True,630535017,BINARYSTORE.COM.AR,Roku,,31 g
MLA1799653008,Roku Express 4k Streaming Tv Uhd Hdr Netflix Disney Appletv,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,89999.0,1,True,9198894,COOL-TECH-,Roku,,0.045 kg
MLA842189348,Roku Se 3930se Estándar Full Hd 32mb Blanco Y Negro Con 512mb De Memoria Ram,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,73128.97,1,True,9198894,COOL-TECH-,Roku,"829610003313,829610002965",0.227 kg
MLA1298305412,Roku Premiere Reproductor Multimedia Hd 4k Hdr ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,148033.0,1,True,64647504,GAME-SHOP ARG,Roku,829610002880,37 g
MLA1811039240,Roku Le 3930s4 Streaming Convertidor Tv Control Remoto ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,83000.0,1,True,84504653,OMINAISTORE,Roku,,
MLA1842289444,Convertidor Streaming Roku Le Color Negro Control Estandar,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,69990.0,1,True,309453406,CAMUS ELECTRONICA.COM.AR,Roku,,1 kg
MLA1431931089, Roku Premiere 4k Hdr Streaming ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79000.0,1,True,354301541,TODOEMPAQUEFULL,Roku,,1 kg
MLA1387163963,Roku Hd 3932rd Estándar Color Negro ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,74999.0,1,True,315125513,MAKKASAR,Roku,,
MLA1835038316,Roku Premiere 3920rw 4k Hdr Streaming + Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,73899.0,1,True,1848533798,NORTHTECHNOLOGY,Roku,,37 g
MLA1361363078,Roku Express 3960 Full Hd 1080p Hdmi Netflix Hbo Disney Wifi,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,82499.0,1,True,53971387,PRODUCTOSECWEB,Roku,,0.031 kg
MLA1246248792,Roku Premiere 4k Hdr Cargador Original + Cuot.s S/ Inter.s,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,139998.0,1,True,247639927,RAPIDA_ENTREGA_,Roku,,37 g
MLA1606383408,Roku Expres 4k Streaming Tv Control Remoto Smart Convertidor,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,108999.0,1,True,56599171,SITEBOOKCOMAR,Roku,,
MLA1142896164,Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,149999.0,1,True,576310358,S2GTO,Roku,,
MLA1440815810,Roku Le 3930s4 C/ Control Remoto Full Hd Netflix Hbo Disney+,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,72999.0,50,True,1002842391,FENIXCORP SRL,Roku,,
MLA1399209799,Roku Le Hd Full Hd 3930s3 Dispositivo Para Streaming Control,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,104999.0,1,True,340109223,ADEELECTRONIC.COM,Roku,,1 kg
MLA911917106,Nuevo Roku Se Smart Tv Hdmi Netflix Streaming Remoto Disney+,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,73128.97,1,True,9198894,COOL-TECH-,Roku,,
MLA1332834722,Convertidor Smart Tv  Streaming Roku 3920rw Premiere 4k Ade,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,77999.0,1,True,340109223,ADEELECTRONIC.COM,Roku,014633379341,
MLA1361170606,Roku Express 3960 Full Hd Wifi Dual 60fps Control Remoto App,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,82499.0,1,True,45059170,EC-ELECTRONICA,Roku,,0.031 kg
MLA1375257829,Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,89999.0,50,True,1002842391,FENIXCORP SRL,Roku,,
MLA1381518461,Roku 4k Stick 3820mx ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,210999.0,1,True,561735131,START_ARG,Roku,,0.1 kg
MLA1438046047,Roku Express Le 3930s4 Hd Streaming Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,74399.0,1,True,1473628674,TIENDATECNOINGSRL,Roku,,1 kg
MLA920527378,Roku Premier 3920r Smart Tv 4k Hdr Hdmi Netflix Streaming,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,87499.0,1,True,167338436,NOVAINFOEXPRESS,Roku,,37 g
MLA1165982984,Roku Tv Express 4k Streaming Tv Uhd Hdr Rok3940mx Nuevo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,170999.0,1,True,561735131,START_ARG,Roku,829610004679,
MLA1613169080,Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99499.0,200,True,165975732,VEXI STORE,Roku,,37 g
MLA1370137685,Roku Express 3960 Estándar Full Hd Negro,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,76999.0,1,True,160449386,COMA6536400,Roku,,
MLA1438007809,Roku Express Le 3930s4 Hd Control Remoto Streaming,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79998.0,1,True,1473628674,TIENDATECNOINGSRL,Roku,,
MLA1394466983,Convertidor Streaming Roku Le,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,62999.0,1,True,234883070,VEXISHOP,Roku,,1 kg
MLA1814797012,Roku Streaming Stick 4k Hdr Dolby Vision Con Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,143579.0,1,True,1803908857,EKATECNO,Roku,,0.1 kg
MLA1817711580,Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,105999.0,1,True,227681028,FOTOPOINT.COM.AR,Roku,,37 g
MLA1361350902,Roku Express 3960 Full Hd Wifi Control Remoto Hbo Disney +,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,117699.0,1,True,53971387,PRODUCTOSECWEB,Roku,,0.031 kg
MLA1410037515,Roku Le 3930s4 Estándar Full Hd 32mb Streaming ,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79998.0,1,True,541665065,ELECTRONICS BELL,Roku,,
MLA1436003027,Roku Streaming Stick 4k / Hd / Hdr Negro,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,143999.0,1,True,1017136269,FLUXSOLUTIONS.ARG,Roku,,0.1 kg
MLA1366566631,Smart Tv Convertidor 4k Hdmi Roku Premiere Control Voz Pcreg,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79999.0,1,True,666749750,PCREGISTRADAOK,Roku,,37 g
MLA1400296951,Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99499.0,200,True,234883070,VEXISHOP,Roku,,37 g
MLA1347981070,Roku Express 3960rw  Full Hd Negro,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,70999.0,1,True,471469475,LMJ TECNOLOGIA,Roku,,31 g
MLA1438149131,Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,64999.0,1,True,468132407,DEPOT MONSERRAT,Roku,,
MLA1219585166,Roku Streaming Stick 4k Transmite Hd 4k Hdr Dolby Vision,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,210999.0,1,True,561735131,START_ARG,Roku,,
MLA1439073161,Roku Express 3960 Estándar Full Hd Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,94999.0,50,True,656691895,INVERSIONES BERNAL,Roku,,31 g
MLA1412248961,Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta Tv Box,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,90999.0,1,True,139305690,ROSARIOALCOSTOSRL,Roku,829610004914,31 g
MLA1440261103,Roku Express 3960 Estándar Full Hd Con Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,104999.0,250,True,1544403462,FASTMARKETARG,Roku,,31 g
MLA1859939400,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,83699.0,500,True,541407353,ELECTRO WORLD2,Roku,,31 g
MLA1412344209,Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta Tv Box,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,106799.0,1,True,139305690,ROSARIOALCOSTOSRL,Roku,829610004914,31 g
MLA1859848516,Roku Express 3960rw Estándar Full Hd Negro,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,83699.0,500,True,318494504,ELECTRO-WORLD GROUP,Roku,,31 g
MLA1847742532,Convertidor Streaming Roku Express 3960 Fhd + Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,86999.0,50,True,234883070,VEXISHOP,Roku,,31 g
MLA1847819256,Convertidor Streaming Roku Express 3960 Fhd + Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,86999.0,50,True,165975732,VEXI STORE,Roku,,31 g
MLA1438216991,Reproductor Streaming Tv Roku Express Full Hd Wifi Smart Csi,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,89999.0,500,True,125095349,DINATECHONLINE,Roku,,31 g
MLA1425454291,Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,189999.0,1,True,576310358,S2GTO,Roku,,31 g
MLA1439540251,Roku Express 3960r Smart Tv Full Hd Hdmi Wifi Disney Netflix,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,136289.0,1,True,360125356,SEVEN ELECTRONICS.,Roku,,31 g
MLA1439579781,Roku Express Tv Box Full Hd Smart + Control Remoto 3960r,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,136349.0,1,True,360125356,SEVEN ELECTRONICS.,Roku,,31 g
MLA1438714939,Roku Premiere 4k Hdr Streaming + Control Remoto Color Negro,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,95000.0,1,True,1687169431,ALFAZETASHOP,Roku,,1 kg
MLA1857494914,Convertidor Roku Premiere 4k Hdr Streaming + C/remoto Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,94995.0,1,True,84488765,AMOBLAMIENTOS 2001,Roku,,37 g
MLA1439911231,Reproductor Streaming Roku Express 4k 3940mx2 1gb De Ram,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,147999.0,100,True,39144101,BIDCOM,Roku,,0.045 kg
MLA1865893762,Roku Express 3960 Estándar Fhd Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,94999.0,50,True,39144101,BIDCOM,Roku,,31 g
MLA920529907,Roku Premier 3920r Smart Tv 4k Hdr Hdmi Netflix Disney ,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,113750.0,1,True,167338436,NOVAINFOEXPRESS,Roku,,37 g
MLA1438045855,Roku Express Le 3930s4 Hd Streaming Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,60199.0,1,True,1473628674,TIENDATECNOINGSRL,Roku,,1 kg
MLA1399616579,Roku Le 3930s4 Tv Box Smart Tv Netflix Streaming C/remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,84999.0,1,True,262582139,IVMACO,Roku,,
MLA1439527147,Roku Express 3960 Streaming Netflix Disney Paramount Hbo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,136259.0,1,True,360125356,SEVEN ELECTRONICS.,Roku,,31 g
MLA1440001211,Reproductor Streaming Roku Express 4k 3940mx2 1gb Ram,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,152999.0,100,True,39144101,BIDCOM,Roku,,0.045 kg
MLA1865893928,Roku Express 3960 Estándar Full Hd Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,119999.0,50,True,39144101,BIDCOM,Roku,,31 g
MLA1145204291,Roku Premiere 4k Hdr,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,116499.0,1,True,139305690,ROSARIOALCOSTOSRL,Roku,,37 g
MLA1853979098,Roku Premiere 4k Convertidor Streaming Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,94199.0,1,True,1473628674,TIENDATECNOINGSRL,Roku,,37 g
MLA1394480051,Convertidor Streaming Roku Le,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,85749.0,1,True,234883070,VEXISHOP,Roku,,1 kg
MLA1846078824,Reproductor Streaming Tv Roku Express Full Hd Fhd Wifi Smart,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79999.0,500,True,125095349,DINATECHONLINE,Roku,,31 g
MLA1439911125,Reproductor De Streaming Roku Express 4k 3940mx2 1gb Ram,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,127999.0,100,True,39144101,BIDCOM,Roku,,0.045 kg
MLA1145204283,Roku Premiere 4k Hdr,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99239.0,1,True,139305690,ROSARIOALCOSTOSRL,Roku,,37 g
MLA1808347236,Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto ,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99899.0,250,True,512225720,BRIMMERST,Roku,,37 g
MLA1611638954,Roku Express 3930  Streaming Tv Hd Con Control Remoto ,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99899.0,1,True,24528652,INCOPAR DIGITAL,Roku,,31 g
MLA1399641263,Roku Le 3930s4 Tv Box Smart Tv Netflix Streaming C/remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,75999.0,1,True,262582139,IVMACO,Roku,,
MLA1439961103,Roku Express 3960 Estándar Fhd Con Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99999.0,50,True,39144101,BIDCOM,Roku,,31 g
MLA1439974887,Reproductor De Streaming Roku Express 4k 3940mx2 1gb,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,103999.0,100,True,39144101,BIDCOM,Roku,,0.045 kg
MLA1151011390,Roku Express 3930 R Full Hd Fuente 220v + Cuotas Sin Interés,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,11132997.0,1,True,247639927,RAPIDA_ENTREGA_,Roku,,31 g
MLA1439986763,Roku Express 3960 Estándar Full Hd Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,113999.0,50,True,39144101,BIDCOM,Roku,,31 g
MLA1439987843,Reproductor De Streaming Roku Express 4k 3940mx2 1gb De Ram,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,122999.0,100,True,39144101,BIDCOM,Roku,,0.045 kg
MLA1168727496,Roku Express 3930r Streaming Tv Hd Con Control Remoto Smart,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99900.0,1,True,145907416,MARCEL.GAMES,Roku,,31 g
MLA1439947973,Roku Express 3960 Estándar Full Hd Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79999.0,50,True,39144101,BIDCOM,Roku,,31 g
MLA1142896166,Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,149999.0,1,True,576310358,S2GTO,Roku,,
MLA1522314202,Roku Express 3930 Fullhd Negro Netflix Disney Star Hbo Prime,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99999.0,50,True,1002842391,FENIXCORP SRL,Roku,,31 g
MLA1845975822,Reproductor Streaming Tv Roku Express 4k Uhd Hdr Wifi Smart,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,103999.0,500,True,125095349,DINATECHONLINE,Roku,,0.045 kg
MLA1847883062,Convertidor Streaming Roku Express 3960 Fhd + Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,63999.0,50,True,165975732,VEXI STORE,Roku,,31 g
MLA1436678901,Roku Express 3960 Estándar Full Hd Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,87544.0,1,True,215299808,MALL WEB,Roku,,31 g
MLA1864506994,Roku Express 3960 Streaming Netflix Disney Paramount Hbo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,119589.0,1,True,815964052,XANTUS S.A.,Roku,,31 g
MLA1863931120,Roku Express 3960r Smart Tv Full Hd Hdmi Wifi Disney Netflix,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,138799.0,1,True,815964052,XANTUS S.A.,Roku,,31 g
MLA1863903488,Roku Express 3960 Streaming Netflix Disney Paramount Hbo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,119559.0,1,True,815964052,XANTUS S.A.,Roku,,31 g
MLA1522267774,Tv Box Roku Premiere 3920rw 4k Hdr Netflix Disney+ Sart+ Hbo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,79288.86,1,True,179480556,TIENDA RYL,Roku,829610002880,
MLA1438294957,Reproductor Streaming Tv Roku Express 4k Hdr Wifi Smart Csi,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,119999.0,500,True,125095349,DINATECHONLINE,Roku,,0.045 kg
MLA1866703344,Roku Express 3960 Full Hd Con Control Remoto Hbo Netflix Dgo,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,58999.0,50,True,315567563,YAYATIENDAWEB,Roku,,31 g
MLA1142896666,Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto,roku,new,gold_special,MLA352001,MLA-STREAMING_MEDIA_DEVICES,99999.0,1,True,497345251,VELOCITYARG,Roku,,
MLA1433634783,Roku Express 3960 Estándar Hd Con Control Remoto,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,116990.0,1,True,84504653,OMINAISTORE,Roku,,31 g
MLA1439513125,Roku Express 4k 3940xb-b Hdmi Tv Con Control Remoto Oem Cts,roku,new,gold_pro,MLA352001,MLA-STREAMING_MEDIA_DEVICES,88990.0,1,True,16965300,ARMANETSTORE,Roku,,31 g
